Ýndeks | Python Deðeri | Verilog Deðeri | Fark
56793 | 223 | 222 |   1
56884 | 218 | 217 |   1
56887 | 218 | 217 |   1
56890 | 205 | 204 |   1
56891 | 214 | 213 |   1
56892 | 229 | 228 |   1
56894 | 249 | 248 |   1
56895 | 253 | 252 |   1
56897 | 255 | 254 |   1
56898 | 255 | 254 |   1
56899 | 255 | 254 |   1
56900 | 255 | 254 |   1
56940 | 255 | 254 |   1
56943 | 254 | 253 |   1
56947 | 253 | 252 |   1
56949 | 248 | 247 |   1
56951 | 227 | 228 |   1
56952 | 208 | 207 |   1
56953 | 190 | 189 |   1
56954 | 181 | 180 |   1
56955 | 180 | 179 |   1
57084 | 180 | 179 |   1
57085 | 180 | 179 |   1
57086 | 180 | 179 |   1
57087 | 180 | 179 |   1
57088 | 180 | 179 |   1
57090 | 183 | 182 |   1
57094 | 222 | 221 |   1
57101 | 255 | 254 |   1
57102 | 255 | 254 |   1
57103 | 255 | 254 |   1
57107 | 254 | 253 |   1
57111 | 224 | 223 |   1
57112 | 218 | 217 |   1
57113 | 218 | 217 |   1
57114 | 218 | 217 |   1
57201 | 218 | 217 |   1
57202 | 218 | 217 |   1
57203 | 218 | 217 |   1
57204 | 218 | 217 |   1
57207 | 206 | 205 |   1
57208 | 204 | 203 |   1
57212 | 250 | 249 |   1
57213 | 253 | 252 |   1
57215 | 255 | 254 |   1
57216 | 255 | 254 |   1
57217 | 255 | 254 |   1
57218 | 255 | 254 |   1
57258 | 255 | 254 |   1
57259 | 255 | 254 |   1
57262 | 254 | 253 |   1
57263 | 254 | 253 |   1
57264 | 254 | 253 |   1
57266 | 253 | 252 |   1
57268 | 248 | 247 |   1
57271 | 207 | 206 |   1
57272 | 189 | 188 |   1
57273 | 181 | 180 |   1
57274 | 180 | 179 |   1
57275 | 180 | 179 |   1
57402 | 180 | 179 |   1
57403 | 180 | 179 |   1
57405 | 180 | 179 |   1
57408 | 188 | 187 |   1
57410 | 208 | 207 |   1
57414 | 248 | 247 |   1
57415 | 252 | 251 |   1
57416 | 254 | 253 |   1
57418 | 255 | 254 |   1
57419 | 255 | 254 |   1
57421 | 255 | 254 |   1
57422 | 255 | 254 |   1
57423 | 255 | 254 |   1
57425 | 254 | 253 |   1
57426 | 253 | 252 |   1
57429 | 226 | 225 |   1
57430 | 219 | 218 |   1
57431 | 218 | 217 |   1
57432 | 218 | 217 |   1
57433 | 218 | 217 |   1
57519 | 218 | 217 |   1
57520 | 218 | 217 |   1
57523 | 218 | 217 |   1
57525 | 204 | 203 |   1
57526 | 205 | 204 |   1
57529 | 244 | 243 |   1
57530 | 251 | 250 |   1
57533 | 255 | 254 |   1
57534 | 255 | 254 |   1
57535 | 255 | 254 |   1
57536 | 255 | 254 |   1
57576 | 255 | 254 |   1
57581 | 254 | 253 |   1
57582 | 254 | 253 |   1
57583 | 254 | 253 |   1
57584 | 254 | 253 |   1
57589 | 226 | 225 |   1
57591 | 190 | 189 |   1
57592 | 182 | 181 |   1
57593 | 180 | 179 |   1
57724 | 183 | 182 |   1
57725 | 188 | 187 |   1
57726 | 197 | 196 |   1
57727 | 208 | 207 |   1
57731 | 248 | 247 |   1
57733 | 254 | 253 |   1
57735 | 255 | 254 |   1
57741 | 255 | 254 |   1
57743 | 254 | 253 |   1
57747 | 229 | 228 |   1
57748 | 220 | 219 |   1
57749 | 218 | 217 |   1
57751 | 218 | 217 |   1
57837 | 218 | 217 |   1
57838 | 218 | 217 |   1
57841 | 217 | 216 |   1
57842 | 210 | 209 |   1
57843 | 202 | 201 |   1
57845 | 221 | 220 |   1
57846 | 235 | 234 |   1
57849 | 254 | 253 |   1
57851 | 255 | 254 |   1
57894 | 255 | 254 |   1
57895 | 254 | 253 |   1
57896 | 254 | 253 |   1
57899 | 254 | 253 |   1
57900 | 254 | 253 |   1
57902 | 254 | 253 |   1
57903 | 254 | 253 |   1
57904 | 253 | 252 |   1
57905 | 251 | 250 |   1
57909 | 208 | 207 |   1
57910 | 192 | 191 |   1
57911 | 183 | 182 |   1
57912 | 180 | 179 |   1
57913 | 180 | 179 |   1
57916 | 180 | 179 |   1
58036 | 180 | 179 |   1
58037 | 180 | 179 |   1
58038 | 180 | 179 |   1
58040 | 181 | 180 |   1
58041 | 184 | 183 |   1
58042 | 189 | 188 |   1
58043 | 198 | 197 |   1
58044 | 209 | 208 |   1
58047 | 241 | 240 |   1
58049 | 252 | 251 |   1
58051 | 255 | 254 |   1
58052 | 255 | 254 |   1
58053 | 255 | 254 |   1
58058 | 255 | 254 |   1
58059 | 255 | 254 |   1
58066 | 222 | 221 |   1
58067 | 218 | 217 |   1
58070 | 218 | 217 |   1
58155 | 218 | 217 |   1
58157 | 219 | 218 |   1
58159 | 216 | 215 |   1
58161 | 202 | 200 |   2
58162 | 209 | 208 |   1
58164 | 238 | 237 |   1
58165 | 247 | 246 |   1
58166 | 252 | 251 |   1
58167 | 254 | 253 |   1
58169 | 255 | 254 |   1
58212 | 255 | 254 |   1
58215 | 255 | 254 |   1
58216 | 255 | 254 |   1
58222 | 254 | 253 |   1
58223 | 253 | 252 |   1
58224 | 251 | 250 |   1
58226 | 241 | 240 |   1
58229 | 193 | 192 |   1
58230 | 183 | 182 |   1
58231 | 180 | 179 |   1
58233 | 180 | 179 |   1
58234 | 180 | 179 |   1
58356 | 180 | 179 |   1
58357 | 181 | 180 |   1
58359 | 190 | 189 |   1
58360 | 199 | 198 |   1
58362 | 222 | 221 |   1
58363 | 233 | 232 |   1
58368 | 255 | 254 |   1
58369 | 255 | 254 |   1
58370 | 255 | 254 |   1
58371 | 255 | 254 |   1
58376 | 255 | 254 |   1
58380 | 254 | 253 |   1
58382 | 247 | 246 |   1
58383 | 236 | 235 |   1
58385 | 219 | 218 |   1
58386 | 218 | 217 |   1
58387 | 218 | 217 |   1
58388 | 218 | 217 |   1
58473 | 218 | 217 |   1
58474 | 219 | 218 |   1
58475 | 219 | 218 |   1
58479 | 202 | 201 |   1
58480 | 213 | 212 |   1
58486 | 255 | 254 |   1
58487 | 255 | 254 |   1
58530 | 255 | 254 |   1
58531 | 255 | 254 |   1
58532 | 255 | 254 |   1
58533 | 255 | 254 |   1
58535 | 255 | 254 |   1
58536 | 255 | 254 |   1
58537 | 255 | 254 |   1
58538 | 255 | 254 |   1
58539 | 255 | 254 |   1
58540 | 255 | 254 |   1
58542 | 253 | 252 |   1
58543 | 252 | 251 |   1
58544 | 249 | 248 |   1
58547 | 212 | 211 |   1
58548 | 194 | 193 |   1
58549 | 184 | 183 |   1
58550 | 180 | 179 |   1
58552 | 180 | 179 |   1
58669 | 180 | 179 |   1
58670 | 180 | 179 |   1
58672 | 179 | 178 |   1
58674 | 181 | 180 |   1
58675 | 185 | 184 |   1
58676 | 191 | 190 |   1
58677 | 200 | 199 |   1
58678 | 211 | 210 |   1
58679 | 223 | 222 |   1
58686 | 255 | 254 |   1
58694 | 255 | 254 |   1
58698 | 254 | 253 |   1
58700 | 249 | 248 |   1
58701 | 240 | 239 |   1
58702 | 228 | 227 |   1
58703 | 220 | 219 |   1
58794 | 218 | 217 |   1
58796 | 203 | 202 |   1
58799 | 232 | 231 |   1
58800 | 243 | 242 |   1
58801 | 250 | 249 |   1
58802 | 253 | 252 |   1
58858 | 255 | 254 |   1
58859 | 255 | 254 |   1
58861 | 254 | 253 |   1
58867 | 198 | 197 |   1
58868 | 186 | 185 |   1
58869 | 181 | 180 |   1
58870 | 180 | 179 |   1
58986 | 180 | 179 |   1
58987 | 180 | 179 |   1
58993 | 192 | 191 |   1
58996 | 224 | 223 |   1
58999 | 248 | 247 |   1
59001 | 253 | 252 |   1
59002 | 254 | 253 |   1
59003 | 255 | 254 |   1
59004 | 255 | 254 |   1
59012 | 255 | 254 |   1
59016 | 254 | 253 |   1
59017 | 253 | 252 |   1
59021 | 222 | 221 |   1
59110 | 218 | 217 |   1
59111 | 218 | 217 |   1
59114 | 201 | 200 |   1
59115 | 208 | 207 |   1
59117 | 236 | 235 |   1
59120 | 254 | 253 |   1
59121 | 255 | 254 |   1
59177 | 255 | 254 |   1
59180 | 253 | 252 |   1
59183 | 243 | 242 |   1
59184 | 233 | 232 |   1
59186 | 202 | 201 |   1
59187 | 189 | 188 |   1
59188 | 182 | 181 |   1
59193 | 180 | 179 |   1
59299 | 180 | 179 |   1
59300 | 180 | 179 |   1
59303 | 180 | 179 |   1
59304 | 180 | 179 |   1
59307 | 180 | 179 |   1
59308 | 182 | 181 |   1
59309 | 187 | 186 |   1
59310 | 194 | 193 |   1
59312 | 215 | 214 |   1
59316 | 249 | 248 |   1
59317 | 252 | 251 |   1
59319 | 254 | 253 |   1
59321 | 255 | 254 |   1
59330 | 255 | 254 |   1
59334 | 254 | 253 |   1
59336 | 252 | 251 |   1
59339 | 226 | 225 |   1
59340 | 219 | 218 |   1
59341 | 218 | 217 |   1
59342 | 218 | 217 |   1
59428 | 218 | 217 |   1
59429 | 217 | 216 |   1
59431 | 202 | 201 |   1
59432 | 202 | 201 |   1
59433 | 213 | 212 |   1
59435 | 240 | 239 |   1
59439 | 255 | 254 |   1
59495 | 255 | 254 |   1
59502 | 244 | 243 |   1
59503 | 236 | 235 |   1
59504 | 223 | 222 |   1
59506 | 192 | 191 |   1
59507 | 184 | 183 |   1
59511 | 180 | 179 |   1
59617 | 180 | 179 |   1
59619 | 179 | 178 |   1
59620 | 179 | 178 |   1
59621 | 179 | 178 |   1
59625 | 183 | 182 |   1
59626 | 188 | 187 |   1
59627 | 196 | 195 |   1
59628 | 206 | 205 |   1
59629 | 217 | 216 |   1
59630 | 228 | 227 |   1
59635 | 254 | 253 |   1
59639 | 255 | 254 |   1
59648 | 255 | 254 |   1
59649 | 255 | 254 |   1
59650 | 255 | 254 |   1
59651 | 255 | 254 |   1
59653 | 254 | 253 |   1
59654 | 253 | 252 |   1
59655 | 250 | 249 |   1
59657 | 231 | 230 |   1
59659 | 218 | 217 |   1
59660 | 218 | 217 |   1
59745 | 218 | 217 |   1
59746 | 218 | 217 |   1
59749 | 200 | 198 |   2
59750 | 206 | 205 |   1
59753 | 244 | 243 |   1
59757 | 255 | 254 |   1
59813 | 255 | 254 |   1
59814 | 255 | 254 |   1
59817 | 254 | 253 |   1
59818 | 254 | 253 |   1
59825 | 197 | 196 |   1
59826 | 186 | 185 |   1
59827 | 181 | 180 |   1
59828 | 180 | 179 |   1
59829 | 180 | 179 |   1
59935 | 180 | 179 |   1
59936 | 180 | 179 |   1
59938 | 179 | 178 |   1
59939 | 179 | 178 |   1
59940 | 180 | 179 |   1
59942 | 185 | 184 |   1
59943 | 191 | 190 |   1
59944 | 199 | 198 |   1
59945 | 209 | 208 |   1
59947 | 230 | 229 |   1
59948 | 239 | 238 |   1
59952 | 254 | 253 |   1
59954 | 255 | 254 |   1
59957 | 255 | 254 |   1
59969 | 255 | 254 |   1
59971 | 254 | 253 |   1
59976 | 226 | 225 |   1
60063 | 218 | 217 |   1
60064 | 217 | 216 |   1
60066 | 202 | 201 |   1
60067 | 201 | 200 |   1
60068 | 212 | 211 |   1
60070 | 238 | 237 |   1
60071 | 247 | 246 |   1
60072 | 252 | 251 |   1
60073 | 254 | 253 |   1
60075 | 255 | 254 |   1
60130 | 255 | 254 |   1
60131 | 255 | 254 |   1
60135 | 254 | 253 |   1
60136 | 254 | 253 |   1
60138 | 252 | 251 |   1
60144 | 202 | 201 |   1
60145 | 190 | 189 |   1
60146 | 183 | 182 |   1
60255 | 180 | 179 |   1
60258 | 183 | 182 |   1
60259 | 187 | 186 |   1
60260 | 194 | 193 |   1
60261 | 203 | 202 |   1
60262 | 213 | 212 |   1
60263 | 223 | 222 |   1
60271 | 255 | 254 |   1
60272 | 255 | 254 |   1
60273 | 255 | 254 |   1
60274 | 255 | 254 |   1
60275 | 255 | 254 |   1
60276 | 255 | 254 |   1
60287 | 255 | 254 |   1
60289 | 254 | 253 |   1
60292 | 249 | 248 |   1
60294 | 231 | 230 |   1
60295 | 222 | 221 |   1
60381 | 218 | 217 |   1
60384 | 200 | 199 |   1
60387 | 233 | 232 |   1
60388 | 243 | 242 |   1
60390 | 253 | 252 |   1
60391 | 254 | 253 |   1
60393 | 255 | 254 |   1
60448 | 255 | 254 |   1
60452 | 254 | 253 |   1
60453 | 254 | 253 |   1
60454 | 254 | 253 |   1
60455 | 254 | 253 |   1
60456 | 253 | 252 |   1
60458 | 252 | 251 |   1
60459 | 249 | 248 |   1
60463 | 209 | 208 |   1
60464 | 195 | 194 |   1
60465 | 186 | 185 |   1
60466 | 182 | 181 |   1
60468 | 180 | 179 |   1
60469 | 180 | 179 |   1
60470 | 180 | 179 |   1
60471 | 180 | 179 |   1
60472 | 180 | 179 |   1
60473 | 180 | 179 |   1
60474 | 180 | 179 |   1
60475 | 180 | 179 |   1
60566 | 180 | 179 |   1
60567 | 180 | 179 |   1
60568 | 180 | 179 |   1
60569 | 180 | 179 |   1
60570 | 180 | 179 |   1
60575 | 185 | 184 |   1
60578 | 207 | 206 |   1
60585 | 253 | 252 |   1
60587 | 254 | 253 |   1
60589 | 255 | 254 |   1
60590 | 255 | 254 |   1
60591 | 255 | 254 |   1
60593 | 255 | 254 |   1
60594 | 255 | 254 |   1
60605 | 255 | 254 |   1
60614 | 220 | 219 |   1
60617 | 218 | 217 |   1
60618 | 218 | 217 |   1
60694 | 218 | 217 |   1
60695 | 218 | 217 |   1
60698 | 218 | 217 |   1
60701 | 201 | 200 |   1
60702 | 201 | 200 |   1
60704 | 227 | 226 |   1
60705 | 239 | 238 |   1
60706 | 247 | 246 |   1
60711 | 255 | 254 |   1
60766 | 255 | 254 |   1
60767 | 255 | 254 |   1
60769 | 255 | 254 |   1
60774 | 254 | 253 |   1
60775 | 254 | 253 |   1
60780 | 239 | 238 |   1
60784 | 192 | 190 |   2
60785 | 184 | 183 |   1
60792 | 180 | 179 |   1
60793 | 180 | 179 |   1
60884 | 180 | 179 |   1
60885 | 180 | 179 |   1
60886 | 180 | 179 |   1
60887 | 180 | 179 |   1
60888 | 180 | 179 |   1
60890 | 182 | 181 |   1
60891 | 184 | 183 |   1
60892 | 188 | 187 |   1
60894 | 203 | 202 |   1
60895 | 212 | 211 |   1
60899 | 245 | 244 |   1
60905 | 255 | 254 |   1
60906 | 255 | 254 |   1
60907 | 255 | 254 |   1
60908 | 255 | 254 |   1
60909 | 255 | 254 |   1
60910 | 255 | 254 |   1
60911 | 255 | 254 |   1
60912 | 255 | 254 |   1
60923 | 255 | 254 |   1
60924 | 255 | 254 |   1
60925 | 255 | 254 |   1
60929 | 249 | 248 |   1
60930 | 242 | 241 |   1
60931 | 232 | 231 |   1
60933 | 219 | 218 |   1
60934 | 218 | 217 |   1
60935 | 218 | 217 |   1
60936 | 218 | 217 |   1
61012 | 218 | 217 |   1
61013 | 218 | 217 |   1
61016 | 217 | 216 |   1
61018 | 202 | 201 |   1
61019 | 199 | 198 |   1
61023 | 244 | 243 |   1
61024 | 250 | 249 |   1
61025 | 253 | 252 |   1
61026 | 254 | 253 |   1
61029 | 255 | 254 |   1
61085 | 255 | 254 |   1
61086 | 255 | 254 |   1
61087 | 255 | 254 |   1
61088 | 255 | 254 |   1
61089 | 255 | 254 |   1
61090 | 255 | 254 |   1
61091 | 255 | 254 |   1
61092 | 255 | 254 |   1
61093 | 255 | 254 |   1
61094 | 255 | 254 |   1
61095 | 255 | 254 |   1
61097 | 251 | 250 |   1
61099 | 242 | 241 |   1
61104 | 188 | 187 |   1
61105 | 182 | 181 |   1
61106 | 180 | 179 |   1
61110 | 180 | 179 |   1
61202 | 180 | 179 |   1
61205 | 180 | 179 |   1
61209 | 192 | 191 |   1
61210 | 199 | 198 |   1
61211 | 208 | 207 |   1
61212 | 218 | 217 |   1
61213 | 227 | 226 |   1
61214 | 235 | 234 |   1
61219 | 254 | 253 |   1
61220 | 255 | 254 |   1
61227 | 255 | 254 |   1
61228 | 255 | 254 |   1
61229 | 255 | 254 |   1
61243 | 255 | 254 |   1
61244 | 255 | 254 |   1
61245 | 255 | 254 |   1
61246 | 254 | 253 |   1
61249 | 239 | 238 |   1
61250 | 229 | 228 |   1
61251 | 221 | 220 |   1
61252 | 218 | 217 |   1
61254 | 218 | 217 |   1
61255 | 218 | 217 |   1
61330 | 218 | 217 |   1
61331 | 218 | 217 |   1
61333 | 218 | 217 |   1
61334 | 213 | 212 |   1
61335 | 204 | 203 |   1
61336 | 199 | 197 |   2
61338 | 216 | 215 |   1
61341 | 248 | 247 |   1
61342 | 252 | 251 |   1
61343 | 254 | 253 |   1
61347 | 255 | 254 |   1
61413 | 255 | 254 |   1
61415 | 253 | 252 |   1
61417 | 249 | 248 |   1
61423 | 195 | 194 |   1
61424 | 186 | 185 |   1
61425 | 182 | 181 |   1
61428 | 180 | 179 |   1
61429 | 180 | 179 |   1
61430 | 180 | 179 |   1
61520 | 180 | 179 |   1
61522 | 180 | 179 |   1
61526 | 196 | 195 |   1
61534 | 252 | 251 |   1
61535 | 253 | 252 |   1
61538 | 255 | 254 |   1
61561 | 255 | 254 |   1
61562 | 255 | 254 |   1
61563 | 255 | 254 |   1
61567 | 245 | 244 |   1
61570 | 220 | 219 |   1
61572 | 218 | 217 |   1
61573 | 218 | 217 |   1
61648 | 218 | 217 |   1
61649 | 218 | 217 |   1
61650 | 218 | 217 |   1
61652 | 206 | 205 |   1
61653 | 199 | 198 |   1
61654 | 201 | 200 |   1
61661 | 255 | 254 |   1
61662 | 255 | 254 |   1
61665 | 255 | 254 |   1
61730 | 255 | 254 |   1
61731 | 255 | 254 |   1
61732 | 254 | 253 |   1
61733 | 254 | 253 |   1
61739 | 236 | 235 |   1
61743 | 193 | 192 |   1
61744 | 186 | 185 |   1
61746 | 180 | 179 |   1
61748 | 180 | 179 |   1
61750 | 180 | 179 |   1
61752 | 180 | 179 |   1
61753 | 180 | 179 |   1
61833 | 180 | 179 |   1
61834 | 180 | 179 |   1
61835 | 180 | 179 |   1
61836 | 180 | 179 |   1
61837 | 180 | 179 |   1
61840 | 184 | 183 |   1
61841 | 188 | 187 |   1
61842 | 194 | 193 |   1
61843 | 202 | 201 |   1
61844 | 211 | 210 |   1
61845 | 220 | 219 |   1
61850 | 251 | 250 |   1
61852 | 254 | 253 |   1
61853 | 254 | 253 |   1
61854 | 254 | 253 |   1
61856 | 255 | 254 |   1
61879 | 255 | 254 |   1
61880 | 255 | 254 |   1
61887 | 234 | 233 |   1
61890 | 218 | 217 |   1
61891 | 218 | 217 |   1
61893 | 218 | 217 |   1
61894 | 218 | 217 |   1
61965 | 218 | 217 |   1
61966 | 218 | 217 |   1
61970 | 200 | 199 |   1
61971 | 200 | 199 |   1
61972 | 209 | 208 |   1
61973 | 221 | 220 |   1
61974 | 234 | 233 |   1
61975 | 244 | 243 |   1
61979 | 255 | 254 |   1
61980 | 255 | 254 |   1
61981 | 255 | 254 |   1
61982 | 255 | 254 |   1
61983 | 255 | 254 |   1
62048 | 255 | 254 |   1
62050 | 254 | 253 |   1
62052 | 254 | 253 |   1
62053 | 254 | 253 |   1
62060 | 225 | 224 |   1
62062 | 203 | 202 |   1
62063 | 193 | 192 |   1
62064 | 186 | 185 |   1
62065 | 181 | 180 |   1
62066 | 180 | 179 |   1
62067 | 180 | 179 |   1
62068 | 180 | 179 |   1
62070 | 180 | 179 |   1
62071 | 180 | 179 |   1
62151 | 180 | 179 |   1
62152 | 180 | 179 |   1
62153 | 180 | 179 |   1
62154 | 181 | 180 |   1
62155 | 182 | 181 |   1
62157 | 188 | 187 |   1
62158 | 194 | 193 |   1
62159 | 201 | 200 |   1
62160 | 209 | 208 |   1
62161 | 218 | 217 |   1
62164 | 242 | 241 |   1
62165 | 247 | 246 |   1
62166 | 250 | 249 |   1
62167 | 252 | 251 |   1
62168 | 254 | 253 |   1
62169 | 255 | 254 |   1
62170 | 255 | 254 |   1
62173 | 255 | 254 |   1
62174 | 255 | 254 |   1
62197 | 255 | 254 |   1
62198 | 255 | 254 |   1
62199 | 255 | 254 |   1
62200 | 255 | 254 |   1
62201 | 255 | 254 |   1
62206 | 232 | 231 |   1
62207 | 224 | 223 |   1
62209 | 218 | 217 |   1
62212 | 218 | 217 |   1
62281 | 218 | 217 |   1
62282 | 218 | 217 |   1
62283 | 218 | 217 |   1
62285 | 215 | 214 |   1
62287 | 201 | 200 |   1
62288 | 200 | 198 |   2
62289 | 208 | 207 |   1
62291 | 231 | 230 |   1
62293 | 249 | 248 |   1
62295 | 254 | 253 |   1
62296 | 255 | 254 |   1
62299 | 255 | 254 |   1
62300 | 255 | 254 |   1
62301 | 255 | 254 |   1
62366 | 255 | 254 |   1
62368 | 254 | 253 |   1
62370 | 254 | 253 |   1
62373 | 254 | 253 |   1
62382 | 202 | 201 |   1
62383 | 193 | 192 |   1
62384 | 186 | 185 |   1
62385 | 182 | 181 |   1
62387 | 180 | 179 |   1
62388 | 180 | 179 |   1
62468 | 180 | 179 |   1
62469 | 180 | 179 |   1
62470 | 181 | 180 |   1
62471 | 182 | 181 |   1
62472 | 185 | 184 |   1
62473 | 189 | 188 |   1
62474 | 195 | 194 |   1
62476 | 209 | 208 |   1
62480 | 240 | 239 |   1
62482 | 250 | 249 |   1
62485 | 254 | 253 |   1
62487 | 255 | 254 |   1
62488 | 255 | 254 |   1
62489 | 255 | 254 |   1
62490 | 255 | 254 |   1
62491 | 255 | 254 |   1
62520 | 255 | 254 |   1
62522 | 252 | 251 |   1
62524 | 240 | 239 |   1
62525 | 231 | 230 |   1
62530 | 218 | 217 |   1
62532 | 218 | 217 |   1
62599 | 218 | 217 |   1
62600 | 218 | 217 |   1
62602 | 215 | 214 |   1
62604 | 201 | 200 |   1
62605 | 200 | 198 |   2
62607 | 219 | 218 |   1
62609 | 240 | 239 |   1
62611 | 252 | 251 |   1
62614 | 255 | 254 |   1
62684 | 255 | 254 |   1
62685 | 255 | 254 |   1
62687 | 254 | 253 |   1
62693 | 254 | 253 |   1
62694 | 253 | 252 |   1
62697 | 245 | 244 |   1
62701 | 214 | 213 |   1
62702 | 204 | 203 |   1
62703 | 195 | 194 |   1
62704 | 188 | 187 |   1
62705 | 184 | 183 |   1
62706 | 181 | 180 |   1
62784 | 180 | 179 |   1
62785 | 180 | 179 |   1
62786 | 181 | 180 |   1
62787 | 183 | 182 |   1
62788 | 186 | 185 |   1
62789 | 190 | 189 |   1
62790 | 195 | 194 |   1
62791 | 202 | 201 |   1
62792 | 210 | 209 |   1
62793 | 218 | 217 |   1
62794 | 226 | 225 |   1
62796 | 240 | 239 |   1
62797 | 245 | 244 |   1
62800 | 253 | 252 |   1
62801 | 254 | 253 |   1
62802 | 254 | 253 |   1
62806 | 255 | 254 |   1
62807 | 255 | 254 |   1
62808 | 255 | 254 |   1
62809 | 255 | 254 |   1
62840 | 253 | 252 |   1
62841 | 251 | 250 |   1
62843 | 239 | 238 |   1
62844 | 230 | 229 |   1
62845 | 223 | 222 |   1
62848 | 218 | 217 |   1
62850 | 218 | 217 |   1
62918 | 218 | 217 |   1
62921 | 201 | 200 |   1
62924 | 218 | 217 |   1
62930 | 254 | 253 |   1
62932 | 255 | 254 |   1
63003 | 255 | 254 |   1
63004 | 255 | 254 |   1
63006 | 255 | 254 |   1
63007 | 255 | 254 |   1
63008 | 255 | 254 |   1
63009 | 255 | 254 |   1
63010 | 255 | 254 |   1
63011 | 255 | 254 |   1
63013 | 254 | 253 |   1
63014 | 253 | 252 |   1
63016 | 248 | 247 |   1
63018 | 239 | 238 |   1
63021 | 216 | 215 |   1
63023 | 197 | 196 |   1
63024 | 190 | 189 |   1
63025 | 186 | 185 |   1
63026 | 183 | 182 |   1
63027 | 181 | 180 |   1
63028 | 180 | 179 |   1
63029 | 180 | 179 |   1
63030 | 180 | 179 |   1
63031 | 180 | 179 |   1
63032 | 180 | 179 |   1
63033 | 180 | 179 |   1
63034 | 180 | 179 |   1
63035 | 180 | 179 |   1
63036 | 180 | 179 |   1
63090 | 180 | 179 |   1
63093 | 180 | 179 |   1
63094 | 180 | 179 |   1
63095 | 180 | 179 |   1
63097 | 180 | 179 |   1
63098 | 180 | 179 |   1
63099 | 180 | 179 |   1
63103 | 184 | 183 |   1
63104 | 187 | 186 |   1
63105 | 192 | 191 |   1
63107 | 204 | 203 |   1
63108 | 211 | 210 |   1
63109 | 219 | 218 |   1
63114 | 248 | 247 |   1
63115 | 251 | 250 |   1
63116 | 253 | 252 |   1
63117 | 254 | 253 |   1
63124 | 255 | 254 |   1
63156 | 255 | 254 |   1
63163 | 230 | 229 |   1
63165 | 220 | 219 |   1
63166 | 219 | 218 |   1
63167 | 218 | 217 |   1
63168 | 218 | 217 |   1
63235 | 218 | 217 |   1
63238 | 201 | 200 |   1
63239 | 200 | 198 |   2
63240 | 206 | 205 |   1
63241 | 217 | 216 |   1
63250 | 255 | 254 |   1
63321 | 255 | 254 |   1
63322 | 255 | 254 |   1
63323 | 255 | 254 |   1
63324 | 255 | 254 |   1
63329 | 255 | 254 |   1
63330 | 255 | 254 |   1
63331 | 255 | 254 |   1
63333 | 254 | 253 |   1
63335 | 250 | 249 |   1
63337 | 245 | 244 |   1
63338 | 241 | 240 |   1
63339 | 235 | 234 |   1
63342 | 210 | 209 |   1
63343 | 202 | 201 |   1
63344 | 195 | 194 |   1
63345 | 188 | 187 |   1
63346 | 184 | 183 |   1
63347 | 182 | 181 |   1
63353 | 180 | 179 |   1
63354 | 180 | 179 |   1
63355 | 180 | 179 |   1
63356 | 180 | 179 |   1
63357 | 180 | 179 |   1
63358 | 180 | 179 |   1
63408 | 180 | 179 |   1
63410 | 179 | 178 |   1
63415 | 180 | 179 |   1
63417 | 181 | 180 |   1
63418 | 183 | 182 |   1
63421 | 195 | 194 |   1
63423 | 207 | 206 |   1
63424 | 214 | 213 |   1
63425 | 221 | 220 |   1
63427 | 235 | 234 |   1
63430 | 248 | 247 |   1
63435 | 255 | 254 |   1
63436 | 255 | 254 |   1
63437 | 255 | 254 |   1
63438 | 255 | 254 |   1
63439 | 255 | 254 |   1
63440 | 255 | 254 |   1
63441 | 255 | 254 |   1
63442 | 255 | 254 |   1
63474 | 255 | 254 |   1
63477 | 254 | 253 |   1
63478 | 253 | 252 |   1
63482 | 231 | 230 |   1
63483 | 225 | 224 |   1
63486 | 218 | 217 |   1
63487 | 218 | 217 |   1
63549 | 218 | 217 |   1
63550 | 218 | 217 |   1
63551 | 218 | 217 |   1
63555 | 201 | 200 |   1
63556 | 201 | 200 |   1
63557 | 208 | 207 |   1
63558 | 218 | 217 |   1
63562 | 251 | 250 |   1
63563 | 253 | 252 |   1
63564 | 254 | 253 |   1
63565 | 255 | 254 |   1
63566 | 255 | 254 |   1
63567 | 255 | 254 |   1
63568 | 255 | 254 |   1
63649 | 255 | 254 |   1
63658 | 242 | 241 |   1
63662 | 215 | 214 |   1
63665 | 193 | 192 |   1
63666 | 188 | 187 |   1
63667 | 184 | 183 |   1
63668 | 182 | 181 |   1
63670 | 180 | 179 |   1
63671 | 180 | 179 |   1
63672 | 180 | 179 |   1
63673 | 180 | 179 |   1
63676 | 180 | 179 |   1
63726 | 180 | 179 |   1
63730 | 180 | 179 |   1
63732 | 182 | 181 |   1
63733 | 184 | 183 |   1
63734 | 186 | 185 |   1
63735 | 189 | 188 |   1
63736 | 193 | 192 |   1
63737 | 199 | 198 |   1
63738 | 205 | 204 |   1
63740 | 218 | 217 |   1
63744 | 242 | 241 |   1
63745 | 246 | 245 |   1
63753 | 255 | 254 |   1
63792 | 255 | 254 |   1
63793 | 255 | 254 |   1
63794 | 255 | 254 |   1
63795 | 255 | 254 |   1
63797 | 253 | 252 |   1
63800 | 240 | 239 |   1
63802 | 225 | 224 |   1
63803 | 220 | 219 |   1
63804 | 218 | 217 |   1
63807 | 218 | 217 |   1
